"TOA5","CR6Series_BVRplatform","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_wind_20250320.CR6","23357","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"2025-12-11 10:30:00",37711,14.2,4.692,"NAN","NAN",-0.281134,4.897882,6.720117,5.968347,0.27099,2.129205,2.085351,2.119897,2.111566,2.1336,2.099969,12.88738,93.60726,2.164383,12.84354,93.28113,2.161438,251211,112337,2.142,27.58,48.96,31.82,90.64,12.49,0.68,2.12,2,1.31,4.1,12.26,18.45,0,2.62,1.841,5.94,12.57,1.19,8.573864,2.178575
"2025-12-11 10:40:00",37712,14.21,4.585,"NAN","NAN",0.1695496,5.390008,7.790277,7.16839,0.39953,2.136438,2.088617,2.125207,2.114282,2.140192,2.106348,12.88194,93.58537,2.171288,12.84455,93.2962,2.164383,251211,113337,2.149,27.59,48.95,31.82,90.77,12.5,0.66,2.03,1.98,1.29,4.09,12.22,18.52,0,2.62,1.842,5.93,12.58,1.19,8.584445,2.188886
"2025-12-11 10:50:00",37713,14.21,4.525,"NAN","NAN",-0.1923584,4.849756,4.191888,4.285516,0.2517334,2.170679,2.114618,2.152032,2.159418,2.165308,2.127222,12.87584,93.62345,2.203651,12.84193,93.32362,2.182716,251211,113837,2.148,27.57,48.93,31.81,90.72,12.49,0.68,2.12,1.99,1.3,4.09,12.21,18.28,0,2.6,1.832,5.94,12.56,1.19,8.586,2.20564
"2025-12-11 11:00:00",37714,14.21,4.424,"NAN","NAN",-0.03763428,5.395196,6.719965,5.706995,0.3359009,2.183404,2.139337,2.16427,2.170831,2.18725,2.159692,12.87317,93.65954,2.225441,12.85074,93.46941,2.214882,251211,115337,2.202,27.62,48.93,31.8,90.97,12.51,0.67,2.07,1.99,1.3,4.09,12.22,18.66,0,2.61,1.834,5.94,12.58,1.21,8.572995,2.238721
"2025-12-11 11:10:00",37715,14.21,4.356,"NAN","NAN",0.2481934,5.631586,7.017969,6.103418,0.342981,2.214227,2.15954,2.183374,2.182611,2.21673,2.193506,12.8787,93.7843,2.258644,12.87847,93.74735,2.244804,251211,120337,2.227,27.64,48.92,31.8,91.1,12.52,0.62,1.9,1.95,1.26,4.08,12.18,18.59,0,2.62,1.842,5.94,12.58,1.21,8.560373,2.274419
"2025-12-11 11:20:00",37716,14.19,4.324,"NAN","NAN",0.07338867,6.876672,5.851495,4.728845,0.1539246,2.229608,2.177698,2.198358,2.181482,2.209497,2.176721,12.90167,93.97274,2.266922,12.85612,93.55642,2.233749,251211,121337,2.232,27.65,48.92,31.8,91.05,12.51,0.72,2.26,1.98,1.29,4.07,12.16,18.41,0,2.6,1.833,5.94,12.59,1.21,8.576884,2.258268
"2025-12-11 11:30:00",37717,14.2,4.375,"NAN","NAN",0.1734558,6.316583,5.9396,4.994012,0.07399902,2.209589,2.171228,2.215753,2.208795,2.219263,2.170679,12.87916,93.7956,2.261734,12.77872,92.98671,2.23114,251211,122337,2.239,27.66,48.93,31.81,91.08,12.51,0.73,2.29,2,1.31,4.08,12.21,18.04,0,2.6,1.834,5.94,12.59,1.21,8.571134,2.250223
"2025-12-11 11:40:00",37718,14.21,4.417,"NAN","NAN",0.18078,6.618005,5.612451,3.894922,0.01119385,2.2539,2.184045,2.213525,2.205438,2.22619,2.188409,12.90808,94.08113,2.291115,12.74963,92.8139,2.246529,251211,123337,2.254,27.68,48.94,31.81,91.2,12.52,0.61,1.84,1.94,1.25,4.08,12.2,18.27,0,2.58,1.819,5.93,12.6,1.21,8.571276,2.271689
"2025-12-11 11:50:00",37719,14.2,4.442,"NAN","NAN",0.5746094,6.527063,4.802026,4.562891,-0.2414917,2.265985,2.199029,2.226465,2.209375,2.227716,2.196527,12.91622,94.1464,2.293365,12.74518,92.80294,2.255005,251211,124337,2.266,27.69,48.94,31.81,91.29,12.53,0.65,2.01,1.97,1.28,4.09,12.22,18.1,0,2.58,1.818,5.94,12.61,1.19,8.575254,2.272194
"2025-12-11 12:00:00",37720,14.21,4.478,"NAN","NAN",0.7921082,6.560052,6.119592,5.03573,-0.2796387,2.251733,2.195795,2.229425,2.225458,2.247674,2.206567,12.89287,93.96602,2.289391,12.73269,92.74549,2.268311,251211,125337,2.263,27.68,48.93,31.81,91.26,12.53,0.67,2.07,1.98,1.29,4.08,12.21,18.27,0,2.59,1.821,5.93,12.61,1.19,8.579765,2.280236
"2025-12-11 12:10:00",37721,14.22,4.56,"NAN","NAN",0.2619263,5.748712,4.130762,3.749536,-0.3312744,2.278833,2.241846,2.277063,2.267175,2.299158,2.263879,12.90662,94.13807,2.317543,12.74955,92.99466,2.318405,251211,130337,2.281,27.7,48.94,31.81,91.27,12.52,0.58,1.75,1.95,1.26,4.08,12.2,18.21,0,2.6,1.828,5.94,12.61,1.19,8.580432,2.347006
"2025-12-11 12:20:00",37722,14.21,4.615,"NAN","NAN",0.9111573,7.403741,4.97442,5.88479,0.1799866,2.297479,2.244684,2.275812,2.288843,2.31637,2.288263,12.9128,94.21772,2.331009,12.86953,93.93246,2.342918,251211,131337,2.306,27.72,48.92,31.8,91.35,12.53,0.62,1.91,1.96,1.27,4.08,12.2,18.28,0,2.6,1.829,5.93,12.61,1.19,8.578727,2.372974
"2025-12-11 12:30:00",37723,14.2,4.744,"NAN","NAN",0.9178101,6.844141,4.570764,4.599267,0.2483765,2.337518,2.275781,2.304101,2.296045,2.325006,2.30935,12.94467,94.55249,2.370872,12.82235,93.63855,2.362762,251211,132337,2.338,27.75,48.93,31.8,91.58,12.55,0.6,1.83,1.98,1.29,4.07,12.17,18.09,0,2.59,1.822,5.94,12.62,1.19,8.582813,2.373304
"2025-12-11 12:40:00",37724,14.21,4.834,"NAN","NAN",0.8512818,6.483179,4.460443,5.505395,0.1049133,2.337793,2.2828,2.297571,2.292779,2.313745,2.293817,12.90981,94.29923,2.371399,12.81847,93.58837,2.354141,251211,133337,2.347,27.75,48.92,31.8,91.67,12.56,0.62,1.9,1.94,1.26,4.09,12.23,18.13,0,2.58,1.82,5.94,12.53,1.2,8.578774,2.371209
"2025-12-11 12:50:00",37725,14.22,5.084,"NAN","NAN",1.088159,6.738946,4.131311,5.411188,0.2599731,2.371545,2.307062,2.310327,2.309534,2.320123,2.290308,12.94317,94.6119,2.398315,12.79901,93.43969,2.351555,251211,134337,2.373,27.77,48.9,31.79,91.74,12.56,0.64,1.95,1.98,1.29,4.08,12.21,17.99,0,2.59,1.821,5.93,12.57,1.2,8.578623,2.375349
"2025-12-11 13:00:00",37726,13.78,5.374,"NAN","NAN",1.700739,4.244775,3.154138,3.998895,0.4517456,2.349267,2.308832,2.343683,2.327508,2.327844,2.294,12.92202,94.44226,2.392448,12.72936,92.91315,2.344467,251211,135337,2.378,27.78,48.91,31.79,91.77,12.56,0.59,1.8,1.96,1.28,4.08,12.18,18.06,0,2.59,1.824,5.94,12.58,1.2,8.569945,2.369761
"2025-12-11 13:10:00",37727,14.22,5.682,"NAN","NAN",1.27984,5.389764,3.583887,6.315393,0.4310547,2.387537,2.304437,2.345026,2.3276,2.356592,2.308923,12.91174,94.43296,2.418144,12.70116,92.77919,2.372948,251211,140337,2.368,27.77,48.91,31.79,91.78,12.57,0.71,2.21,1.99,1.3,4.09,12.21,18.23,0,2.59,1.823,5.93,12.55,1.2,8.580938,2.386097
"2025-12-11 13:20:00",37728,14.26,5.859,"NAN","NAN",1.457269,5.559137,3.96618,5.977563,0.459375,2.372064,2.306512,2.342035,2.334192,2.361597,2.334039,12.93161,94.57901,2.418488,12.7584,93.23526,2.387955,251211,141337,2.375,27.78,48.91,31.79,91.71,12.55,0.69,2.14,1.94,1.25,4.08,12.2,18.18,0,2.59,1.824,5.94,12.63,1.2,8.576874,2.418729
"2025-12-11 13:30:00",37729,14.26,5.883,"NAN","NAN",2.497125,5.221246,3.575555,4.375757,0.7316529,2.393854,2.322076,2.350519,2.340326,2.362817,2.329217,12.9376,94.64734,2.427971,12.82376,93.70481,2.384857,251211,142337,2.375,27.77,48.9,31.78,91.74,12.56,0.68,2.11,1.95,1.27,4.08,12.18,17.99,0,2.59,1.826,5.93,12.64,1.2,8.57855,2.411578
"2025-12-11 13:40:00",37730,14.22,5.898,"NAN","NAN",1.303308,4.732873,3.743005,5.27279,0.5831543,2.447626,2.365198,2.355066,2.335718,2.359216,2.329858,12.92665,94.67893,2.47158,12.79198,93.46733,2.38279,251211,143337,2.422,27.81,48.9,31.79,91.93,12.57,0.65,2.02,1.94,1.25,4.08,12.18,17.9,0,2.59,1.82,5.93,12.64,1.2,8.578627,2.41056
"2025-12-11 13:50:00",37731,14.25,5.868,"NAN","NAN",1.316126,4.50094,3.571313,5.618524,0.2272888,2.427911,2.363031,2.371606,2.365137,2.376764,2.341394,12.91539,94.59996,2.472946,12.84539,93.89907,2.399002,251211,144336,2.44,27.81,48.87,31.77,92.01,12.57,0.65,1.99,1.96,1.27,4.08,12.18,18.21,0,2.59,1.821,5.93,12.64,1.2,8.573699,2.417774
"2025-12-11 14:00:00",37732,14.24,5.722,"NAN","NAN",1.134393,3.090356,2.77038,4.317621,-0.06387939,2.43081,2.383996,2.399225,2.382532,2.416742,2.375177,12.96145,94.9404,2.474152,12.90663,94.41058,2.424011,251211,145336,2.44,27.82,48.89,31.78,92.03,12.57,0.7,2.21,1.97,1.28,4.07,12.16,18.29,0,2.6,1.828,5.93,12.65,1.2,8.570726,2.447969
"2025-12-11 14:10:00",37733,14.29,5.451,"NAN","NAN",0.6907898,1.535272,1.322443,2.073114,-0.5147461,2.400079,2.360834,2.3966,2.393335,2.427179,2.395044,12.94203,94.73405,2.449165,12.95182,94.80522,2.448997,251211,150336,2.442,27.82,48.88,31.77,92.14,12.59,0.73,2.3,1.98,1.29,4.07,12.16,18.02,0,2.59,1.821,5.93,12.69,1.2,8.571394,2.479647
"2025-12-11 14:20:00",37734,14.26,5.136,"NAN","NAN",0.7531983,1.950769,1.923334,2.589563,-0.156897,2.386499,2.350427,2.405054,2.411157,2.436029,2.39834,12.95002,94.72566,2.423141,12.89632,94.42327,2.458481,251211,151336,2.418,27.8,48.88,31.77,92.12,12.6,0.75,2.37,1.97,1.28,4.07,12.16,17.85,0,2.59,1.826,5.93,12.67,1.2,8.577116,2.487689
"2025-12-11 14:30:00",37735,14.25,4.903,"NAN","NAN",0.6765381,1.094995,1.060876,1.386224,-0.5284179,2.391382,2.356805,2.404901,2.410608,2.411645,2.380243,12.94424,94.69892,2.429176,12.91156,94.5037,2.446243,251211,152336,2.412,27.8,48.89,31.78,92.05,12.59,0.71,2.24,1.94,1.26,4.06,12.13,18.18,0,2.59,1.822,5.93,12.71,1.2,8.580297,2.457822
"2025-12-11 14:40:00",37736,13.61,4.705,"NAN","NAN",0.03518067,0.6816651,0.7850586,1.104547,-0.801062,2.397607,2.362207,2.394891,2.369592,2.39306,2.371973,12.96486,94.89772,2.447784,12.88437,94.26285,2.429871,251211,153336,2.42,27.81,48.89,31.78,92.11,12.59,0.73,2.3,1.99,1.3,4.06,12.13,17.98,0,2.59,1.826,5.93,12.21,1.2,8.570441,2.458727
"2025-12-11 14:50:00",37737,13.44,4.444,"NAN","NAN",0.1427246,0.4950195,0.7347046,1.041254,-0.9666809,2.37652,2.345605,2.381799,2.363519,2.386163,2.352746,12.96216,94.81179,2.422104,12.90637,94.38958,2.41658,251211,154336,2.414,27.8,48.89,31.78,92.14,12.6,0.76,2.43,1.98,1.29,4.08,12.19,17.94,0,2.59,1.82,5.93,11.85,1.2,8.58182,2.43235
"2025-12-11 15:00:00",37738,13.54,4.23,"NAN","NAN",0.09081421,0.3698059,0.475885,0.7636048,-1.018134,2.376642,2.343378,2.376276,2.365777,2.388818,2.353052,12.9808,94.94687,2.421585,12.92613,94.53769,2.417969,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",8.583048,2.436209
"2025-12-11 15:10:00",37739,13.36,4.076,"NAN","NAN",-0.02924194,0.238916,0.4461609,0.6726319,-1.268225,2.375513,2.336664,2.385217,2.375513,2.399408,2.367151,12.97573,94.9093,2.42141,12.96723,94.85259,2.423492,251211,160336,2.4,27.78,48.88,31.77,92.15,12.6,0.71,2.25,1.98,1.29,4.07,12.15,18.03,0,2.6,1.829,5.93,11.81,1.2,8.58033,2.447472
"2025-12-11 15:20:00",37740,13.31,3.943,"NAN","NAN",-0.04160156,0.1365295,0.3369385,0.599176,-1.366431,2.374536,2.337732,2.373193,2.367242,2.391412,2.3547,12.97347,94.89057,2.420547,12.93644,94.61487,2.418655,251211,161336,2.398,27.79,48.9,31.78,92.06,12.6,0.77,2.46,1.98,1.29,4.08,12.18,18.06,0,2.59,1.826,5.94,11.65,1.2,8.585848,2.436808
"2025-12-11 15:30:00",37741,13.23,3.835,"NAN","NAN",-0.1441711,-0.0182251,0.1732727,0.4825378,-1.263068,2.37008,2.336572,2.37359,2.365045,2.394586,2.359216,12.99488,95.04015,2.417793,12.90157,94.37255,2.423645,251211,162336,2.402,27.8,48.91,31.79,92.19,12.61,0.73,2.32,1.97,1.28,4.08,12.19,18.06,0,2.59,1.82,5.94,11.65,1.2,8.577857,2.437368
"2025-12-11 15:40:00",37742,13.22,3.745,"NAN","NAN",0.01900635,0.05709229,0.2601562,0.5933167,-1.038061,2.375299,2.345148,2.380853,2.368677,2.39187,2.357355,12.9697,94.85683,2.418144,12.89446,94.3069,2.418312,251211,163336,2.393,27.78,48.89,31.78,92.2,12.61,0.75,2.38,1.97,1.28,4.08,12.21,17.83,0,2.6,1.829,5.94,11.58,1.2,8.588902,2.437547
"2025-12-11 15:50:00",37743,13.24,3.689,"NAN","NAN",-0.1801819,0.01317749,0.1839539,0.4970032,-1.219946,2.369623,2.340143,2.37887,2.366937,2.395288,2.36416,12.97175,94.85987,2.413483,12.90332,94.38284,2.422623,251211,164336,2.408,27.79,48.89,31.78,92.14,12.6,0.79,2.53,1.98,1.29,4.07,12.18,17.9,0,2.6,1.831,5.93,11.64,1.2,8.583446,2.442388
"2025-12-11 16:00:00",37744,13.22,3.654,"NAN","NAN",-0.3632263,-0.149054,0.02379761,0.3940674,-1.186804,2.375116,2.337579,2.376398,2.365808,2.393396,2.363458,12.97689,94.91423,2.420036,12.88941,94.28363,2.423653,251211,165336,2.399,27.78,48.88,31.77,92.18,12.61,0.82,2.62,1.95,1.26,4.08,12.19,17.89,0,2.59,1.825,5.94,11.61,1.2,8.594176,2.446032
"2025-12-11 16:10:00",37745,13.18,3.597,"NAN","NAN",-0.3779663,-0.2516235,-0.08508911,0.2896973,-1.16239,2.371027,2.337518,2.375635,2.369623,2.402093,2.377862,12.96508,94.83144,2.42141,12.89477,94.35115,2.434692,251211,170336,2.4,27.78,48.89,31.78,92.18,12.61,0.87,2.83,1.99,1.3,4.09,12.22,18.01,0,2.6,1.829,5.94,11.59,1.2,8.583234,2.458523
"2025-12-11 16:20:00",37746,13.16,3.517,"NAN","NAN",-0.5124878,-0.390387,-0.2693848,0.1092468,-1.394141,2.374689,2.336053,2.374963,2.366205,2.401147,2.36947,12.97309,94.88899,2.421066,12.87417,94.17482,2.42469,251211,171336,2.396,27.78,48.89,31.78,92.21,12.62,0.82,2.65,1.98,1.29,4.09,12.22,17.92,0,2.6,1.833,5.93,11.56,1.2,8.578751,2.451525
"2025-12-11 16:30:00",37747,13.12,3.436,"NAN","NAN",-0.5060486,-0.4982666,-0.3165039,0.08748779,-1.096411,2.372766,2.339288,2.376794,2.370233,2.398126,2.371728,12.98105,94.94824,2.42141,12.84621,93.97074,2.424866,251211,172336,2.399,27.78,48.88,31.77,92.26,12.62,0.9,2.95,2.01,1.32,4.09,12.21,17.93,0,2.61,1.834,5.93,11.51,1.2,8.586612,2.445178
"2025-12-11 16:40:00",37748,12.88,3.391,"NAN","NAN",-0.623175,-0.6159118,-0.4517273,-0.05908813,-1.203375,2.370142,2.333704,2.372644,2.364587,2.393274,2.357996,12.98629,94.97412,2.41658,12.87279,94.15779,2.421944,251211,173336,2.398,27.78,48.89,31.78,92.3,12.63,0.82,2.62,1.99,1.3,4.09,12.22,17.96,0,2.61,1.836,5.94,11.26,1.2,8.589177,2.434936
"2025-12-11 16:50:00",37749,12.86,3.522,"NAN","NAN",-0.610968,-0.6514038,-0.5214905,-0.1644653,-1.228278,2.371912,2.334619,2.370843,2.363367,2.38714,2.352411,12.99312,95.0228,2.416061,12.86296,94.06212,2.412621,251211,174336,2.398,27.78,48.88,31.77,92.38,12.64,0.8,2.56,1.95,1.26,4.08,12.19,17.81,0,2.6,1.832,5.93,11.29,1.19,8.583715,2.432949
"2025-12-11 17:00:00",37750,12.88,3.659,"NAN","NAN",-0.7319397,-0.7998718,-0.6577209,-0.2915711,-1.332831,2.361719,2.336236,2.377618,2.379236,2.402154,2.373132,12.98063,94.89425,2.401581,12.86251,94.08995,2.424866,251211,175336,2.398,27.78,48.87,31.77,92.3,12.63,0.77,2.47,1.97,1.28,4.08,12.19,17.82,0,2.61,1.838,5.93,11.25,1.19,8.581615,2.452328
"2025-12-11 17:10:00",37751,12.91,3.76,"NAN","NAN",-0.7469238,-0.8488525,-0.6953186,-0.3515686,-1.420325,2.363916,2.333704,2.381982,2.38241,2.412775,2.378656,12.98589,94.95,2.408318,12.88448,94.2899,2.440208,251211,180336,2.394,27.78,48.88,31.77,92.32,12.63,0.79,2.53,1.97,1.29,4.07,12.17,17.87,0,2.61,1.835,5.93,11.24,1.19,8.578606,2.461545
"2025-12-11 17:20:00",37752,12.96,3.683,"NAN","NAN",-0.7165283,-0.8239502,-0.645758,-0.2814392,-1.098212,2.351984,2.323328,2.39245,2.384363,2.411371,2.369958,12.99297,94.97256,2.396927,12.89957,94.36152,2.425034,251211,181336,2.379,27.76,48.89,31.78,92.27,12.63,0.78,2.49,1.93,1.25,4.09,12.21,17.82,0,2.61,1.837,5.93,11.35,1.19,8.579154,2.456381
"2025-12-11 17:30:00",37753,12.96,3.54,"NAN","NAN",-0.8685669,-0.958136,-0.7961487,-0.3987183,-1.348395,2.340875,2.315332,2.37359,2.369043,2.396081,2.358362,13.00072,95.01874,2.392952,12.88165,94.22117,2.42141,251211,182336,2.375,27.76,48.88,31.77,92.26,12.63,0.83,2.68,2,1.31,4.07,12.17,17.8,0,2.61,1.838,5.93,11.36,1.19,8.582793,2.437636
"2025-12-11 17:40:00",37754,12.96,3.393,"NAN","NAN",-0.7525085,-0.8667663,-0.6644348,-0.2884888,-1.209784,2.342309,2.330652,2.388879,2.381891,2.412256,2.37887,12.97771,94.84967,2.392609,12.85979,94.0856,2.430893,251211,183336,2.381,27.77,48.89,31.78,92.31,12.63,0.91,2.97,1.95,1.26,4.06,12.14,18.07,0,2.6,1.834,5.94,11.35,1.2,8.579375,2.457503
"2025-12-11 17:50:00",37755,12.96,3.258,"NAN","NAN",-0.8180603,-0.9397339,-0.7760376,-0.375769,-1.400549,2.358423,2.324823,2.388422,2.396051,2.419,2.392023,12.99564,94.99278,2.39727,12.84948,94.05576,2.448837,251211,184336,2.374,27.76,48.89,31.78,92.3,12.63,0.88,2.86,1.98,1.29,4.08,12.19,17.83,0,2.61,1.838,5.93,11.36,1.2,8.579716,2.471851
"2025-12-11 18:00:00",37756,12.96,3.16,"NAN","NAN",-0.7479004,-0.8524841,-0.683081,-0.2989563,-1.112463,2.34234,2.34469,2.394525,2.389703,2.423669,2.396051,12.9847,94.90879,2.395714,12.9197,94.57817,2.452103,251211,185336,2.402,27.78,48.88,31.77,92.31,12.63,0.85,2.75,2,1.31,4.11,12.27,17.69,0,2.62,1.841,5.94,11.35,1.2,8.583486,2.476304
"2025-12-11 18:10:00",37757,12.96,3.092,"NAN","NAN",-0.7907776,-0.8648437,-0.6974853,-0.3067688,-1.166602,2.350763,2.312707,2.398798,2.399164,2.424127,2.39657,13.00585,95.05323,2.391762,12.85719,94.12221,2.452789,251211,190336,2.374,27.76,48.88,31.77,92.31,12.64,0.84,2.72,1.98,1.29,4.1,12.24,17.65,0,2.61,1.838,5.93,11.35,1.2,8.578451,2.477044
"2025-12-11 18:20:00",37758,12.95,3.039,"NAN","NAN",-0.8169922,-0.9021667,-0.7295898,-0.3454041,-1.174811,2.344385,2.330804,2.383142,2.370843,2.415857,2.391504,13.00202,95.0222,2.390541,12.82765,93.89932,2.450195,251211,191336,2.371,27.76,48.88,31.77,92.32,12.64,0.84,2.72,1.99,1.3,4.09,12.23,17.65,0,2.62,1.841,5.94,11.33,1.2,8.581396,2.471494
"2025-12-11 18:30:00",37759,12.92,2.999,"NAN","NAN",-0.8513855,-0.9473327,-0.7800659,-0.3812317,-1.285345,2.327936,2.317865,2.386285,2.378778,2.412195,2.383569,12.99787,94.94004,2.370529,12.90635,94.47171,2.448647,251211,192336,2.373,27.8,48.96,31.82,92.36,12.64,0.9,2.92,1.92,1.23,4.05,12.09,17.76,0,2.61,1.839,5.94,11.34,1.19,8.580526,2.468598
"2025-12-11 18:40:00",37760,12.91,2.94,"NAN","NAN",-0.8725952,-0.9838928,-0.8179992,-0.4273438,-1.213965,2.339441,2.335016,2.388269,2.382532,2.41546,2.376916,13.0067,95.05091,2.388474,12.91505,94.51364,2.440208,251211,193336,2.368,27.75,48.88,31.77,92.27,12.63,1.03,3.42,2,1.31,4.09,12.23,17.71,0,2.61,1.84,5.94,11.33,1.19,8.586736,2.459671
"2025-12-11 18:50:00",37761,12.91,2.886,"NAN","NAN",-0.9236816,-1.030981,-0.8602356,-0.4613709,-1.140509,2.351038,2.339258,2.376337,2.368371,2.39248,2.359796,12.98643,94.92375,2.396591,12.93847,94.64441,2.424355,251211,194336,2.399,27.78,48.88,31.77,92.27,12.62,0.86,2.79,1.99,1.3,4.09,12.22,17.73,0,2.61,1.841,5.93,11.32,1.19,8.581908,2.437687
"2025-12-11 19:00:00",37762,12.93,2.824,"NAN","NAN",-0.9187683,-1.034888,-0.8546814,-0.5088867,-1.052252,2.339929,2.324609,2.370782,2.359582,2.38659,2.361932,12.98853,94.93412,2.394691,12.88385,94.24393,2.424011,251211,195336,2.387,27.77,48.88,31.77,92.33,12.63,0.97,3.18,2,1.31,4.08,12.21,17.8,0,2.61,1.839,5.93,11.32,1.19,8.582616,2.441152
"2025-12-11 19:10:00",37763,12.92,2.775,"NAN","NAN",-0.9775146,-1.114844,-0.923468,-0.4840759,-1.250189,2.337579,2.321008,2.37008,2.359674,2.381219,2.357538,12.99475,94.94141,2.379852,12.87935,94.1891,2.415382,251211,200336,2.367,27.75,48.87,31.77,92.3,12.64,0.94,3.08,2.01,1.32,4.1,12.26,17.94,0,2.61,1.84,5.94,11.31,1.19,8.577349,2.4424
"2025-12-11 19:20:00",37764,12.92,2.762,"NAN","NAN",-0.9343933,-1.042639,-0.8675598,-0.5134948,-1.064703,2.318841,2.31817,2.360376,2.353998,2.382806,2.364038,12.99923,94.94967,2.370369,12.85415,94.02317,2.422623,251211,200836,2.372,27.75,48.88,31.77,92.25,12.63,0.97,3.19,2.02,1.33,4.09,12.21,17.61,0,2.61,1.838,5.93,11.32,1.19,8.58221,2.437891
"2025-12-11 19:30:00",37765,12.92,2.743,"NAN","NAN",-0.9443115,-1.090521,-0.9350952,-0.5862488,-1.021674,2.33761,2.320947,2.352502,2.356195,2.389184,2.356409,13.01815,95.09685,2.37381,12.9049,94.38294,2.418144,251211,202336,2.364,27.75,48.88,31.77,92.27,12.63,0.83,2.68,1.96,1.28,4.1,12.25,17.71,0,2.61,1.839,5.94,11.32,1.19,8.584015,2.438388
"2025-12-11 19:40:00",37766,12.9,2.705,"NAN","NAN",-0.9335693,-1.115149,-0.9689392,-0.6183532,-0.8291076,2.32406,2.302118,2.353876,2.366815,2.402368,2.373193,13.01959,95.09755,2.37001,12.9176,94.49626,2.426079,251211,203336,2.363,27.74,48.88,31.77,92.33,12.64,0.87,2.83,1.99,1.31,4.09,12.23,17.7,0,2.61,1.839,5.93,11.31,1.19,8.584666,2.450722
"2025-12-11 19:50:00",37767,12.89,2.651,"NAN","NAN",-0.8743347,-1.092841,-0.9167236,-0.5761169,-0.8250488,2.306543,2.307672,2.349176,2.35531,2.395532,2.362085,13.01323,95.04694,2.368469,12.93287,94.59795,2.422272,251211,204336,2.362,27.75,48.89,31.78,92.33,12.64,0.82,2.65,1.96,1.27,4.09,12.23,17.74,0,2.61,1.84,5.94,11.29,1.19,8.581809,2.445649
"2025-12-11 20:00:00",37768,12.89,2.606,"NAN","NAN",-1.03736,-1.208197,-1.079687,-0.7352356,-0.9915222,2.314722,2.294336,2.348932,2.339075,2.37121,2.332025,13.0013,94.96398,2.37001,12.91935,94.43695,2.397957,251211,205336,2.358,27.74,48.87,31.77,92.38,12.65,0.81,2.6,1.99,1.3,4.09,12.23,17.74,0,2.62,1.843,5.94,11.29,1.19,8.58798,2.41724
"2025-12-11 20:10:00",37769,12.88,2.571,"NAN","NAN",-1.041113,-1.196234,-1.07514,-0.7112182,-0.9873413,2.327203,2.299707,2.341974,2.333459,2.364892,2.328485,13.0119,95.04224,2.370369,12.93922,94.56488,2.391235,251211,210336,2.346,27.73,48.88,31.77,92.39,12.66,0.88,2.87,1.97,1.28,4.11,12.29,17.68,0,2.62,1.845,5.93,11.29,1.19,8.58233,2.406731
"2025-12-11 20:20:00",37770,12.87,2.524,"NAN","NAN",-1.071112,-1.188635,-1.07157,-0.7205261,-0.9693969,2.293817,2.274652,2.314508,2.311822,2.346094,2.314172,13.00853,94.95061,2.344299,12.95144,94.61081,2.374329,251211,211336,2.34,27.73,48.88,31.77,92.36,12.65,0.83,2.68,1.95,1.26,4.09,12.21,17.63,0,2.62,1.848,5.93,11.29,1.2,8.582668,2.391753
"2025-12-11 20:30:00",37771,12.89,2.485,"NAN","NAN",-1.057623,-1.215979,-1.076697,-0.7492737,-0.9938415,2.301965,2.286584,2.329919,2.334314,2.356653,2.324487,13.01081,95.01604,2.363281,12.92159,94.41523,2.383118,251211,212336,2.329,27.72,48.89,31.78,92.37,12.66,0.84,2.7,1.98,1.29,4.09,12.22,17.75,0,2.63,1.849,5.94,11.29,1.2,8.58107,2.402916
"2025-12-11 20:40:00",37772,12.67,2.502,"NAN","NAN",-1.10517,-1.301794,-1.142432,-0.8572143,-1.072363,2.257837,2.273798,2.335046,2.328699,2.350427,2.317194,13.02107,94.96718,2.3153,12.90847,94.29158,2.372261,251211,213336,2.315,27.7,48.88,31.77,92.39,12.67,0.92,3.02,2,1.31,4.1,12.24,17.73,0,2.63,1.848,5.94,11.07,1.2,8.583931,2.394358
"2025-12-11 20:50:00",37773,12.75,2.678,"NAN","NAN",-1.141394,-1.315314,-1.18656,-0.8237976,-1.071356,2.294855,2.28454,2.346185,2.337884,2.359766,2.328149,13.02166,95.05786,2.348793,12.93929,94.54113,2.381737,251211,214336,2.338,27.72,48.88,31.77,92.37,12.66,0.82,2.64,1.97,1.28,4.1,12.27,17.59,0,2.62,1.844,5.93,11.14,1.2,8.577353,2.406846
